,split,NL,MR,ALIGNMENT
3859,train,flying from pittsburgh to philadelphia on us air,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 us:_al ) ( _from $0 pittsburgh:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flying', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['to', '_to'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['on', '_airline'], ['NULL', '$0'], ['us', 'us:_al'], ['air', 'NULL']]"
3860,train,i'd like to see all flights from baltimore to philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 baltimore:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[[""i'd"", '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['like', 'NULL'], ['to', 'NULL'], ['see', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['baltimore', 'baltimore:_ci'], ['NULL', '$0'], ['to', '_to'], ['philadelphia', 'philadelphia:_ci']]"
3861,train,saturday or sunday flights between milwaukee and phoenix american airlines,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 aa:_al ) ( _from $0 milwaukee:_ci ) ( _to $0 phoenix:_ci ) ( _or ( _day $0 saturday:_da ) ( _day $0 sunday:_da ) ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['saturday', 'saturday:_da'], ['NULL', '$0'], ['or', '_or'], ['NULL', '$0'], ['sunday', 'sunday:_da'], ['flights', '_flight'], ['NULL', '$0'], ['between', '_from'], ['milwaukee', 'milwaukee:_ci'], ['NULL', '$0'], ['and', '_to'], ['phoenix', 'phoenix:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['american', 'aa:_al'], ['NULL', '_day'], ['NULL', '$0'], ['airlines', '_airline']]"
3862,train,what is the earliest american airlines flight leaving philadelphia for dallas,( _argmin $0 ( _and ( _flight $0 ) ( _airline $0 aa:_al ) ( _from $0 philadelphia:_ci ) ( _to $0 dallas:_ci ) ) ( _departure_time $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['earliest', 'NULL'], ['american', 'aa:_al'], ['airlines', '_airline'], ['NULL', '$0'], ['flight', '_flight'], ['leaving', '_from'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['NULL', '_departure_time'], ['NULL', '$0'], ['for', '_to'], ['dallas', 'dallas:_ci']]"
3863,train,show me the flights from pittsburgh to baltimore,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 baltimore:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['to', '_to'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci']]"
3864,train,list all daily flights between boston and oakland using american airlines,( _lambda $0 e ( _and ( _flight $0 ) ( _daily $0 ) ( _airline $0 aa:_al ) ( _from $0 boston:_ci ) ( _to $0 oakland:_ci ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['daily', '_daily'], ['NULL', '$0'], ['flights', '_flight'], ['NULL', '$0'], ['between', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['and', '_to'], ['oakland', 'oakland:_ci'], ['using', 'NULL'], ['american', 'aa:_al'], ['airlines', '_airline']]"
3865,train,how do you travel from san francisco airport to downtown san francisco,( _lambda $0 e ( _and ( _to_city $0 san_francisco:_ci ) ( _from_airport $0 sfo:_ap ) ) ),"[['how', '_lambda'], ['NULL', '$0'], ['do', 'e'], ['NULL', '_and'], ['you', 'NULL'], ['NULL', '$0'], ['travel', 'NULL'], ['from', '_to_city'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['airport', '_from_airport'], ['to', 'NULL'], ['downtown', 'NULL'], ['san', 'sfo:_ap'], ['francisco', 'NULL']]"
3866,train,i need information for a flight from denver to atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['need', 'e'], ['NULL', '_and'], ['information', 'NULL'], ['NULL', '$0'], ['for', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['denver', 'denver:_ci'], ['to', '_to'], ['atlanta', 'atlanta:_ci']]"
3867,train,i would like to fly from atlanta to denver on september fifteenth,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 denver:_ci ) ( _day_number $0 15:_dn ) ( _month $0 september:_mn ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['to', 'NULL'], ['fly', '_flight'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['on', '_day_number'], ['NULL', '_month'], ['NULL', '$0'], ['september', 'september:_mn'], ['fifteenth', '15:_dn']]"
3868,train,list a round trip fare from kansas city to minneapolis flights,( _lambda $0 e ( _exists $1 ( _and ( _flight $1 ) ( _round_trip $1 ) ( _from $1 kansas_city:_ci ) ( _to $1 minneapolis:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['a', 'NULL'], ['NULL', '$1'], ['round', '_round_trip'], ['NULL', '$1'], ['trip', 'NULL'], ['NULL', '$1'], ['fare', '_fare'], ['from', '_from'], ['NULL', '$1'], ['kansas', 'kansas_city:_ci'], ['NULL', '_='], ['city', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['to', '_to'], ['minneapolis', 'minneapolis:_ci'], ['flights', '_flight']]"
3869,train,what does the fare code qx mean,qx:_fb,"[['what', 'qx:_fb'], ['does', 'NULL'], ['the', 'NULL'], ['fare', 'NULL'], ['code', 'NULL'], ['qx', 'NULL'], ['mean', 'NULL']]"
3870,train,i want a flight from boston to atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['want', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci']]"
3871,train,what is the ground transportation available in the city of philadelphia,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 philadelphia:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['is', '_ground_transport'], ['NULL', '$0'], ['the', 'NULL'], ['ground', 'NULL'], ['transportation', 'NULL'], ['available', 'NULL'], ['in', 'NULL'], ['the', 'NULL'], ['city', '_to_city'], ['of', 'NULL'], ['philadelphia', 'philadelphia:_ci']]"
3872,train,show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon,( _lambda $0 e ( _and ( _flight $0 ) ( _class_type $0 first:_cl ) ( _> ( _departure_time $0 ) 1200:_ti ) ( _from $0 san_francisco:_ci ) ( _to $0 pittsburgh:_ci ) ( _day $0 monday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['going', 'NULL'], ['NULL', '$0'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci'], ['first', 'first:_cl'], ['class', '_class_type'], ['on', '_day'], ['NULL', '$0'], ['monday', 'monday:_da'], ['of', 'NULL'], ['leaving', '_departure_time'], ['after', '_>'], ['12', '1200:_ti'], ['noon', 'NULL']]"
3873,train,what is the cheapest flight from long beach to memphis,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 long_beach:_ci ) ( _to $0 memphis:_ci ) ) ( _fare $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['long', 'long_beach:_ci'], ['NULL', '$0'], ['beach', 'NULL'], ['to', '_to'], ['memphis', 'memphis:_ci']]"
3874,train,i'm requesting flight information on a flight from san francisco to pittsburgh on friday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 san_francisco:_ci ) ( _to $0 pittsburgh:_ci ) ( _day $0 friday:_da ) ) ),"[[""i'm"", '_lambda'], ['NULL', '$0'], ['requesting', 'e'], ['NULL', '_and'], ['flight', 'NULL'], ['NULL', '$0'], ['information', 'NULL'], ['NULL', '$0'], ['on', 'NULL'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci'], ['on', '_day'], ['friday', 'friday:_da']]"
3875,train,does flight dl 323 / dl 229 from boston to denver stop in philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 dl:_al ) ( _flight_number $0 323:_fn ) ( _from $0 boston:_ci ) ( _to $0 denver:_ci ) ( _stop $0 philadelphia:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['does', 'dl:_al'], ['flight', '_flight'], ['NULL', '_airline'], ['NULL', '$0'], ['dl', '323:_fn'], ['NULL', '_flight_number'], ['NULL', '$0'], ['323', 'NULL'], ['/', 'NULL'], ['NULL', '$0'], ['dl', 'NULL'], ['229', 'NULL'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci'], ['stop', '_stop'], ['in', 'NULL'], ['philadelphia', 'philadelphia:_ci']]"
3876,train,what city is the airport mco in,( _lambda $0 e ( _and ( _city $0 ) ( _loc:_t mco:_ap $0 ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['city', '_city'], ['NULL', '$0'], ['is', '_loc:_t'], ['the', 'NULL'], ['airport', 'NULL'], ['mco', 'mco:_ap'], ['in', 'NULL']]"
3877,train,can you list all the airlines that have flights from boston to san francisco,( _lambda $0 e ( _exists $1 ( _and ( _flight $1 ) ( _from $1 boston:_ci ) ( _to $1 san_francisco:_ci ) ( _= ( _airline:_e $1 ) $0 ) ) ) ),"[['can', '_lambda'], ['NULL', '$0'], ['you', 'NULL'], ['list', 'e'], ['NULL', '$1'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$1'], ['the', 'NULL'], ['NULL', '$1'], ['airlines', '_airline:_e'], ['that', 'NULL'], ['NULL', '$1'], ['have', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$1'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
3878,train,show flights from pittsburgh into san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['into', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
3879,train,what is the cheapest flight from san francisco to pittsburgh on sunday,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 san_francisco:_ci ) ( _to $0 pittsburgh:_ci ) ( _day $0 sunday:_da ) ) ( _fare $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['on', '_day'], ['sunday', 'sunday:_da']]"
3880,train,can you tell me the flights on october fifteenth 1991 from boston to oakland,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 oakland:_ci ) ( _day_number $0 15:_dn ) ( _month $0 october:_mn ) ( _year $0 1991:_yr ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['can', '_and'], ['you', 'NULL'], ['tell', 'NULL'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['on', '_day_number'], ['october', 'october:_mn'], ['NULL', '$0'], ['fifteenth', '15:_dn'], ['NULL', '_month'], ['NULL', '$0'], ['1991', '1991:_yr'], ['from', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['to', '_to'], ['oakland', 'oakland:_ci']]"
3881,train,what flights go from denver to atlanta,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 atlanta:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['go', 'NULL'], ['from', '_from'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci']]"
3882,train,what flights are available between baltimore and boston on august twelfth,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 baltimore:_ci ) ( _to $0 boston:_ci ) ( _day_number $0 12:_dn ) ( _month $0 august:_mn ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['are', 'NULL'], ['NULL', '$0'], ['available', 'NULL'], ['between', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['and', '_to'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['NULL', '_month'], ['NULL', '$0'], ['on', '_day_number'], ['august', 'august:_mn'], ['twelfth', '12:_dn']]"
3883,train,from las vegas to montreal,( _lambda $0 e ( _and ( _from $0 las_vegas:_ci ) ( _to $0 montreal:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['from', '_from'], ['NULL', '$0'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['montreal', 'montreal:_ci']]"
3884,train,show me all the united airlines flights leaving dallas,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 ua:_al ) ( _from $0 dallas:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'NULL'], ['all', 'e'], ['the', 'NULL'], ['NULL', '$0'], ['united', 'ua:_al'], ['airlines', '_airline'], ['flights', '_flight'], ['leaving', '_from'], ['NULL', '$0'], ['dallas', 'dallas:_ci']]"
3885,train,flight information from oakland to denver,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 oakland:_ci ) ( _to $0 denver:_ci ) ) ),"[['flight', '_flight'], ['information', '_lambda'], ['NULL', 'e'], ['NULL', '_and'], ['from', '_from'], ['NULL', '$0'], ['oakland', 'oakland:_ci'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci']]"
3886,train,how much is a round trip fare from nashville to seattle,( _lambda $0 e ( _exists $1 ( _and ( _round_trip $1 ) ( _from $1 nashville:_ci ) ( _to $1 seattle:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['how', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['much', '_fare'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$1'], ['a', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['fare', '$1'], ['NULL', '$1'], ['from', '_from'], ['NULL', '_='], ['nashville', 'nashville:_ci'], ['NULL', '$1'], ['NULL', '$0'], ['to', '_to'], ['seattle', 'seattle:_ci']]"
3887,train,what are the flights and fares from atlanta to philadelphia,( _lambda $0 e ( _lambda $1 e ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 philadelphia:_ci ) ( _= ( _fare $0 ) $1 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['and', 'NULL'], ['fares', '_fare'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$0'], ['NULL', '$1'], ['philadelphia', 'philadelphia:_ci']]"
3888,train,show me prices and times for first class travel from baltimore to dallas next summer,( _lambda $0 e ( _lambda $1 e ( _exists $2 ( _and ( _flight $2 ) ( _class_type $2 first:_cl ) ( _from $2 baltimore:_ci ) ( _to $2 dallas:_ci ) ( _= ( _fare $2 ) $0 ) ( _= ( _departure_time $2 ) $1 ) ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['me', 'NULL'], ['NULL', '$2'], ['NULL', '_and'], ['NULL', '_flight'], ['NULL', '$2'], ['prices', '_fare'], ['NULL', '$2'], ['and', 'NULL'], ['times', '_exists'], ['for', 'NULL'], ['first', 'first:_cl'], ['class', '_class_type'], ['NULL', '$2'], ['travel', 'NULL'], ['from', '_from'], ['baltimore', 'baltimore:_ci'], ['NULL', '$2'], ['NULL', '$0'], ['NULL', '_='], ['NULL', '_departure_time'], ['NULL', '$2'], ['NULL', '$1'], ['to', '_to'], ['dallas', 'dallas:_ci'], ['next', '$2'], ['summer', 'NULL']]"
3889,train,i need a flight from logan to atlanta this afternoon,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 afternoon:_pd ) ( _from $0 bos:_ap ) ( _to $0 atlanta:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['need', 'e'], ['NULL', '_and'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['logan', 'bos:_ap'], ['to', '_to'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['this', '_during_day'], ['NULL', '$0'], ['afternoon', 'afternoon:_pd']]"
3890,train,show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon,( _lambda $0 e ( _and ( _flight $0 ) ( _has_meal $0 ) ( _< ( _arrival_time $0 ) 1200:_ti ) ( _from $0 philadelphia:_ci ) ( _to $0 boston:_ci ) ( _day $0 monday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['philadelphia', 'philadelphia:_ci'], ['NULL', '$0'], ['to', '_to'], ['boston', 'boston:_ci'], ['NULL', '$0'], ['on', '_day'], ['monday', 'monday:_da'], ['which', '_has_meal'], ['serve', 'NULL'], ['a', 'NULL'], ['meal', 'NULL'], ['and', '_arrival_time'], ['arrive', 'NULL'], ['before', '_<'], ['noon', '1200:_ti']]"
3891,train,cheapest fare from indianapolis to seattle,( _min $0 ( _exists $1 ( _and ( _from $1 indianapolis:_ci ) ( _to $1 seattle:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['cheapest', '_min'], ['NULL', '$0'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['fare', '_fare'], ['from', '_from'], ['indianapolis', 'indianapolis:_ci'], ['to', '_to'], ['NULL', '$1'], ['seattle', 'seattle:_ci'], ['NULL', '_=']]"
3892,train,i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please,( _lambda $0 e ( _and ( _from $0 atlanta:_ci ) ( _to $0 pittsburgh:_ci ) ( _flight $0 ) ( _stop $0 fort_worth:_ci ) ( _airline $0 tw:_al ) ) ),"[[""i'd"", '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['twa', 'tw:_al'], ['NULL', '$0'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['to', '_to'], ['NULL', '_airline'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['with', '_stop'], ['a', 'NULL'], ['stopover', 'NULL'], ['in', 'NULL'], ['fort', 'fort_worth:_ci'], ['worth', 'NULL'], ['dallas', 'NULL'], ['please', 'NULL']]"
3893,train,i'm looking for a flight leaving denver traveling to atlanta and stopping at pittsburgh is this possible,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 atlanta:_ci ) ( _stop $0 pittsburgh:_ci ) ) ),"[[""i'm"", '_lambda'], ['NULL', '$0'], ['looking', 'e'], ['NULL', '_and'], ['for', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['leaving', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['traveling', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['and', 'NULL'], ['stopping', '_stop'], ['at', 'NULL'], ['pittsburgh', 'pittsburgh:_ci'], ['is', 'NULL'], ['this', 'NULL'], ['possible', 'NULL']]"
3894,train,show me all flights from atlanta to denver which leave after 5 o'clock pm the day after tomorrow,( _lambda $0 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1700:_ti ) ( _from $0 atlanta:_ci ) ( _to $0 denver:_ci ) ( _day_after_tomorrow $0 ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['all', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['which', '_day_after_tomorrow'], ['leave', 'NULL'], ['NULL', '$0'], ['after', '_>'], ['5', '1700:_ti'], [""o'clock"", 'NULL'], ['pm', 'NULL'], ['the', 'NULL'], ['day', 'NULL'], ['after', 'NULL'], ['tomorrow', 'NULL']]"
3895,train,show me the cheapest one way flights from dallas to san francisco leaving dallas after 4pm,( _argmin $0 ( _and ( _flight $0 ) ( _oneway $0 ) ( _> ( _departure_time $0 ) 1600:_ti ) ( _from $0 dallas:_ci ) ( _to $0 san_francisco:_ci ) ) ( _fare $0 ) ),"[['show', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['NULL', '$0'], ['cheapest', '_fare'], ['one', '_oneway'], ['NULL', '$0'], ['way', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['dallas', 'dallas:_ci'], ['NULL', '$0'], ['to', '_to'], ['san', 'san_francisco:_ci'], ['NULL', '$0'], ['francisco', 'NULL'], ['leaving', '_departure_time'], ['dallas', 'NULL'], ['after', '_>'], ['4pm', '1600:_ti']]"
3896,train,i would like the first flight from dallas into houston on march first and the last flight from houston back to dallas on march first,( _lambda $0 e ( _lambda $1 e ( _and ( _equals $0 ( _argmin $2 ( _and ( _flight $2 ) ( _from $2 dallas:_ci ) ( _to $2 houston:_ci ) ( _day_number $2 1:_dn ) ( _month $2 march:_mn ) ) ( _arrival_time $2 ) ) ) ( _equals $1 ( _argmax $2 ( _and ( _flight $2 ) ( _to $2 dallas:_ci ) ( _from $2 houston:_ci ) ( _day_number $2 1:_dn ) ( _month $2 march:_mn ) ) ( _arrival_time $2 ) ) ) ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['NULL', '_and'], ['NULL', '_equals'], ['NULL', '$0'], ['would', '_month'], ['NULL', '$2'], ['NULL', '_and'], ['like', 'NULL'], ['NULL', '$2'], ['the', 'NULL'], ['first', '_argmin'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$2'], ['dallas', 'dallas:_ci'], ['into', '_to'], ['NULL', '$2'], ['houston', 'houston:_ci'], ['on', '_day_number'], ['NULL', '$2'], ['march', 'march:_mn'], ['NULL', '_arrival_time'], ['NULL', '$2'], ['NULL', '_equals'], ['NULL', '$1'], ['first', '1:_dn'], ['NULL', '$2'], ['NULL', '_and'], ['and', '_arrival_time'], ['the', 'NULL'], ['last', '_argmax'], ['NULL', '$2'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$2'], ['houston', 'houston:_ci'], ['back', '$2'], ['NULL', '$2'], ['to', '_to'], ['NULL', '_month'], ['NULL', '$2'], ['dallas', 'dallas:_ci'], ['on', '_day_number'], ['NULL', '$2'], ['march', 'march:_mn'], ['first', '1:_dn']]"
