,split,NL,MR,ALIGNMENT
3832,train,show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver,"answer(_flight(intersection(_during_day_arrival_2(day_period(evening)),_during_day_2(day_period(afternoon)),_from_2(city_name(philadelphia)),_to_2(city_name(denver)))))","[['show', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flight', '_flight'], ['that', 'NULL'], ['NULL', '_during_day_2'], ['leaves', '_from_2'], ['philadelphia', 'city_name(philadelphia)'], ['in', 'day_period'], ['the', 'NULL'], ['afternoon', 'afternoon'], ['and', 'NULL'], ['arrives', '_during_day_arrival_2'], ['in', 'day_period'], ['the', 'NULL'], ['evening', 'evening'], ['in', '_to_2'], ['denver', 'city_name(denver)']]"
3833,train,what is the earliest flight leaving boston and going to washington on september third,"answer(argmin_departure_time(_flight(intersection(_from_2(city_name(boston)),_to_2(city_name(washington)),_day_number_2(day_number(3)),_month_2(month(september))))))","[['what', 'answer'], ['is', 'argmin_departure_time'], ['the', 'NULL'], ['earliest', 'NULL'], ['flight', '_flight'], ['leaving', '_from_2'], ['boston', 'city_name(boston)'], ['and', 'NULL'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['going', '_month_2'], ['to', '_to_2'], ['washington', 'city_name(washington)'], ['on', 'month'], ['september', 'september'], ['third', '3']]"
3834,train,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,"answer(_flight(intersection(_<_arrival_time_2(time(2100)),_from_2(city_name(baltimore)),_to_2(city_name(san_francisco)),_day_arrival_2(day(friday)))))","[['i', 'answer'], ['need', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['plane', '_flight'], ['that', '_day_arrival_2'], ['arrives', 'NULL'], ['in', 'NULL'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['by', '_<_arrival_time_2'], ['NULL', 'day'], ['9', '2100'], [""o'clock"", 'time'], ['pm', 'NULL'], ['on', 'NULL'], ['friday', 'friday'], ['and', '_to_2'], ['leaves', 'NULL'], ['from', '_from_2'], ['baltimore', 'city_name(baltimore)']]"
3835,train,what are the flights which depart from san francisco fly to washington via indianapolis and arrive by 9pm,"answer(_flight(intersection(_<_arrival_time_2(time(2100)),_from_2(city_name(san_francisco)),_to_2(city_name(washington)),_stop_2(city_name(indianapolis)))))","[['what', 'answer'], ['are', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flights', '_flight'], ['which', 'NULL'], ['depart', 'time'], ['from', '_from_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['fly', 'NULL'], ['to', '_to_2'], ['washington', 'city_name(washington)'], ['via', '_stop_2'], ['indianapolis', 'city_name(indianapolis)'], ['and', 'NULL'], ['arrive', '_<_arrival_time_2'], ['by', 'NULL'], ['9pm', '2100']]"
3836,train,is there a flight in the afternoon from philadelphia that arrives in the evening in denver,"answer(_flight(intersection(_during_day_arrival_2(day_period(evening)),_during_day_2(day_period(afternoon)),_from_2(city_name(philadelphia)),_to_2(city_name(denver)))))","[['is', 'answer'], ['there', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['flight', '_flight'], ['in', 'day_period'], ['NULL', '_during_day_2'], ['the', 'NULL'], ['afternoon', 'afternoon'], ['from', '_from_2'], ['philadelphia', 'city_name(philadelphia)'], ['that', '_during_day_arrival_2'], ['arrives', 'NULL'], ['in', 'day_period'], ['the', 'NULL'], ['evening', 'evening'], ['in', '_to_2'], ['denver', 'city_name(denver)']]"
3837,train,i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh,"answer(_min(_fare(intersection(_from_2(city_name(indianapolis)),_to_2(city_name(orlando)),_day_number_2(day_number(27)),_month_2(month(december))))))","[['i', 'answer'], ['am', '_min'], ['looking', 'NULL'], ['NULL', 'intersection'], ['for', 'NULL'], ['the', 'NULL'], ['cheapest', 'NULL'], ['fare', '_fare'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['from', '_from_2'], ['NULL', '_month_2'], ['indianapolis', 'city_name(indianapolis)'], ['to', '_to_2'], ['orlando', 'city_name(orlando)'], ['on', 'month'], ['december', 'december'], ['twenty', '27'], ['seventh', 'NULL']]"
3838,train,first class round trip airfare from indianapolis to memphis,"answer(_fare(_round_trip(intersection(_class_type_2(class_description(first)),_from_2(city_name(indianapolis)),_to_2(city_name(memphis))))))","[['NULL', 'answer'], ['first', 'first'], ['class', 'class_description'], ['round', '_round_trip'], ['NULL', '_class_type_2'], ['trip', 'NULL'], ['airfare', '_fare'], ['from', '_from_2'], ['indianapolis', 'city_name(indianapolis)'], ['to', '_to_2'], ['memphis', 'city_name(memphis)']]"
3839,train,what airlines fly from new york to milwaukee to los angeles,"answer(_airline_1(_flight(intersection(_from_2(city_name(new_york)),_to_2(city_name(los_angeles)),_stop_2(city_name(milwaukee))))))","[['what', 'answer'], ['airlines', '_airline_1'], ['fly', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['new', 'city_name(new_york)'], ['york', 'NULL'], ['to', '_to_2'], ['NULL', '_stop_2'], ['milwaukee', 'city_name(milwaukee)'], ['to', 'NULL'], ['los', 'city_name(los_angeles)'], ['angeles', 'NULL']]"
3840,train,first class round trip airfare from indianapolis to memphis,"answer(_fare(_round_trip(intersection(_class_type_2(class_description(first)),_from_2(city_name(indianapolis)),_to_2(city_name(memphis))))))","[['NULL', 'answer'], ['first', 'first'], ['class', 'class_description'], ['round', '_round_trip'], ['NULL', '_class_type_2'], ['trip', 'NULL'], ['airfare', '_fare'], ['from', '_from_2'], ['indianapolis', 'city_name(indianapolis)'], ['to', '_to_2'], ['memphis', 'city_name(memphis)']]"
3841,train,what time does the flight leave denver going to san francisco on continental airlines,"answer(_departure_time(_flight(intersection(_airline_2(airline_code(co)),_from_2(city_name(denver)),_to_2(city_name(san_francisco))))))","[['what', 'answer'], ['time', '_departure_time'], ['does', 'NULL'], ['NULL', 'intersection'], ['the', 'NULL'], ['flight', '_flight'], ['leave', '_from_2'], ['denver', 'city_name(denver)'], ['going', 'NULL'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['on', 'NULL'], ['continental', 'airline_code(co)'], ['airlines', '_airline_2']]"
3842,train,what's the lowest round trip fare from bwi to any city,"answer(_min(_fare(_flight(_round_trip(intersection(_from_2(airport_code(bwi)),_to_2(_city(all))))))))","[[""what's"", 'answer'], ['the', 'NULL'], ['lowest', '_min'], ['NULL', '_flight'], ['round', '_round_trip'], ['NULL', 'intersection'], ['trip', 'NULL'], ['fare', '_fare'], ['from', '_from_2'], ['bwi', 'airport_code(bwi)'], ['to', '_to_2'], ['any', '_city(all)'], ['city', 'NULL']]"
3843,train,i want a flight from los angeles to pittsburgh that arrives before 3pm on tuesday,"answer(_flight(intersection(_from_2(city_name(los_angeles)),_to_2(city_name(pittsburgh)),_day_arrival_2(day(tuesday)),_<_arrival_time_2(time(1500)))))","[['i', 'answer'], ['want', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['los', 'city_name(los_angeles)'], ['angeles', 'NULL'], ['NULL', 'day'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['NULL', 'time'], ['that', '_day_arrival_2'], ['arrives', 'NULL'], ['before', '_<_arrival_time_2'], ['3pm', '1500'], ['on', 'NULL'], ['tuesday', 'tuesday']]"
3844,train,list flights from pittsburgh to baltimore on thursday morning nonstop,"answer(_flight(_nonstop(intersection(_during_day_2(day_period(morning)),_from_2(city_name(pittsburgh)),_to_2(city_name(baltimore)),_day_2(day(thursday))))))","[['list', 'answer'], ['flights', '_flight'], ['from', '_from_2'], ['NULL', 'intersection'], ['NULL', '_during_day_2'], ['NULL', 'day_period'], ['pittsburgh', 'city_name(pittsburgh)'], ['to', '_to_2'], ['baltimore', 'city_name(baltimore)'], ['on', '_day_2'], ['thursday', 'thursday'], ['morning', 'morning'], ['NULL', 'day'], ['nonstop', '_nonstop']]"
3845,train,morning flights out of san francisco arriving boston afternoon,"answer(_flight(intersection(_during_day_arrival_2(day_period(afternoon)),_during_day_2(day_period(morning)),_from_2(city_name(san_francisco)),_to_2(city_name(boston)))))","[['NULL', 'answer'], ['morning', 'morning'], ['flights', '_flight'], ['out', '_during_day_arrival_2'], ['NULL', 'day_period'], ['of', 'NULL'], ['NULL', '_during_day_2'], ['NULL', 'day_period'], ['san', 'city_name(san_francisco)'], ['NULL', '_from_2'], ['francisco', 'NULL'], ['arriving', '_to_2'], ['boston', 'city_name(boston)'], ['afternoon', 'afternoon']]"
3846,train,what is the thrift economy flight fare from washington to san francisco,"answer(_fare(_flight(intersection(_class_type_2(class_description(thrift)),_from_2(city_name(washington)),_to_2(city_name(san_francisco))))))","[['what', 'answer'], ['is', '_fare'], ['the', 'NULL'], ['NULL', 'intersection'], ['NULL', '_class_type_2'], ['thrift', 'thrift'], ['economy', 'NULL'], ['flight', '_flight'], ['fare', 'class_description'], ['from', '_from_2'], ['washington', 'city_name(washington)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
3847,train,what is the total schedule for delta's flights to all airports,"answer(_departure_time(_flight(intersection(_to_2(_airport(all)),_airline_2(airline_code(dl))))))","[['what', 'answer'], ['is', 'NULL'], ['the', 'NULL'], ['NULL', 'intersection'], ['total', '_airport(all)'], ['schedule', '_departure_time'], ['NULL', '_airline_2'], ['for', 'NULL'], [""delta's"", 'airline_code(dl)'], ['flights', '_flight'], ['to', '_to_2'], ['all', 'NULL'], ['airports', 'NULL']]"
3848,train,i need a flight from indianapolis to toronto reaching toronto on thursday morning,"answer(_flight(intersection(_during_day_arrival_2(day_period(morning)),_from_2(city_name(indianapolis)),_to_2(city_name(toronto)),_day_arrival_2(day(thursday)))))","[['i', 'answer'], ['need', 'NULL'], ['NULL', 'intersection'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from_2'], ['indianapolis', 'city_name(indianapolis)'], ['to', '_to_2'], ['toronto', 'city_name(toronto)'], ['reaching', '_during_day_arrival_2'], ['NULL', '_day_arrival_2'], ['NULL', 'day'], ['toronto', 'NULL'], ['on', 'NULL'], ['thursday', 'thursday'], ['morning', 'morning']]"
3849,train,display flights from dallas to atlanta which depart between 2pm and 6pm,"answer(_flight(intersection(_>_departure_time_2(time(1400)),_<_departure_time_2(time(1800)),_from_2(city_name(dallas)),_to_2(city_name(atlanta)))))","[['display', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)'], ['which', 'time'], ['depart', 'time'], ['between', '_>_departure_time_2'], ['2pm', '1400'], ['and', '_<_departure_time_2'], ['6pm', '1800']]"
3850,train,where does flight ua 281 from boston to oakland stop,"answer(_stop_1(_flight(intersection(_airline_2(airline_code(ua)),_flight_number_2(flight_number(281)),_from_2(city_name(boston)),_to_2(city_name(oakland))))))","[['NULL', 'answer'], ['where', '_stop_1'], ['does', '_airline_2'], ['flight', '_flight'], ['ua', 'airline_code(ua)'], ['281', '281'], ['NULL', '_flight_number_2'], ['NULL', 'flight_number'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['oakland', 'city_name(oakland)'], ['stop', 'NULL']]"
3851,train,what flights leave pittsburgh and arrive in los angeles after 5pm on thursday,"answer(_flight(intersection(_>_arrival_time_2(time(1700)),_from_2(city_name(pittsburgh)),_to_2(city_name(los_angeles)),_day_arrival_2(day(thursday)))))","[['what', 'answer'], ['flights', '_flight'], ['NULL', 'intersection'], ['leave', '_from_2'], ['NULL', 'time'], ['pittsburgh', 'city_name(pittsburgh)'], ['and', '_to_2'], ['arrive', '_day_arrival_2'], ['in', 'NULL'], ['los', 'city_name(los_angeles)'], ['angeles', 'NULL'], ['NULL', 'day'], ['after', '_>_arrival_time_2'], ['5pm', '1700'], ['on', 'NULL'], ['thursday', 'thursday']]"
3852,train,i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,"answer(argmin_fare(_flight(_oneway(intersection(_from_2(city_name(denver)),_to_2(city_name(pittsburgh)),_day_number_2(day_number(15)),_month_2(month(july)))))))","[[""i'd"", 'answer'], ['like', 'NULL'], ['to', 'NULL'], ['book', 'argmin_fare'], ['NULL', 'intersection'], ['the', 'NULL'], ['cheapest', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['flight', '_flight'], ['NULL', '_month_2'], ['from', '_from_2'], ['denver', 'city_name(denver)'], ['to', '_to_2'], ['pittsburgh', 'city_name(pittsburgh)'], ['on', 'month'], ['july', 'july'], ['fifteenth', '15']]"
3853,train,show business class fares on us air from boston to toronto,"answer(_fare(intersection(_airline_2(airline_code(us)),_class_type_2(class_description(business)),_from_2(city_name(boston)),_to_2(city_name(toronto)))))","[['show', 'answer'], ['business', 'business'], ['NULL', 'intersection'], ['class', 'class_description'], ['fares', '_fare'], ['NULL', '_class_type_2'], ['on', '_airline_2'], ['us', 'airline_code(us)'], ['air', 'NULL'], ['from', '_from_2'], ['boston', 'city_name(boston)'], ['to', '_to_2'], ['toronto', 'city_name(toronto)']]"
3854,train,i want to fly from kansas city to chicago next wednesday arriving in the evening and returning the next day,"answer(_flight(intersection(_during_day_arrival_2(day_period(evening)),_from_2(city_name(kansas_city)),_to_2(city_name(chicago)),_day_arrival_2(day(wednesday)))))","[['i', 'answer'], ['want', 'NULL'], ['NULL', 'intersection'], ['to', 'NULL'], ['fly', '_flight'], ['from', '_from_2'], ['kansas', 'city_name(kansas_city)'], ['city', 'NULL'], ['to', '_to_2'], ['chicago', 'city_name(chicago)'], ['NULL', '_day_arrival_2'], ['next', 'day'], ['wednesday', 'wednesday'], ['arriving', '_during_day_arrival_2'], ['in', 'day_period'], ['the', 'NULL'], ['evening', 'evening'], ['and', 'NULL'], ['returning', 'NULL'], ['the', 'NULL'], ['next', 'NULL'], ['day', 'NULL']]"
3855,train,what are the flights from philadelphia to dallas on october first 1991,"answer(_flight(intersection(_from_2(city_name(philadelphia)),_to_2(city_name(dallas)),_month_2(month(october)),_year_2(year(1991)),_day_number_2(day_number(1)))))","[['what', 'answer'], ['are', '_year_2'], ['NULL', 'intersection'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['philadelphia', 'city_name(philadelphia)'], ['NULL', '_month_2'], ['to', '_to_2'], ['dallas', 'city_name(dallas)'], ['on', 'month'], ['NULL', 'year'], ['october', 'october'], ['NULL', '_day_number_2'], ['NULL', 'day_number'], ['first', '1'], ['1991', '1991']]"
3856,train,how much is a first class round trip from atlanta to san francisco,"answer(_fare(_round_trip(intersection(_class_type_2(class_description(first)),_from_2(city_name(atlanta)),_to_2(city_name(san_francisco))))))","[['how', 'answer'], ['much', '_fare'], ['is', 'NULL'], ['NULL', 'intersection'], ['NULL', '_class_type_2'], ['a', 'NULL'], ['first', 'first'], ['class', 'class_description'], ['round', '_round_trip'], ['trip', 'NULL'], ['from', '_from_2'], ['atlanta', 'city_name(atlanta)'], ['to', '_to_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL']]"
3857,train,i want a nonstop flight from indianapolis to toronto that leaves thursday morning,"answer(_flight(_nonstop(intersection(_during_day_2(day_period(morning)),_from_2(city_name(indianapolis)),_to_2(city_name(toronto)),_day_2(day(thursday))))))","[['i', 'answer'], ['want', 'NULL'], ['a', 'NULL'], ['nonstop', '_nonstop'], ['flight', '_flight'], ['NULL', 'day_period'], ['from', '_from_2'], ['indianapolis', 'city_name(indianapolis)'], ['to', '_to_2'], ['toronto', 'city_name(toronto)'], ['that', 'NULL'], ['leaves', '_during_day_2'], ['NULL', 'day'], ['thursday', 'thursday'], ['morning', 'morning']]"
3858,train,tell me about flights on american airlines from dallas to san francisco on june twenty ninth,"answer(_flight(intersection(_airline_2(airline_code(aa)),_from_2(city_name(dallas)),_to_2(city_name(san_francisco)),_day_number_2(day_number(29)),_month_2(month(june)))))","[['tell', 'answer'], ['me', 'NULL'], ['NULL', 'intersection'], ['about', 'NULL'], ['flights', '_flight'], ['on', 'month'], ['american', 'airline_code(aa)'], ['airlines', '_airline_2'], ['from', '_from_2'], ['dallas', 'city_name(dallas)'], ['NULL', 'day_number'], ['to', '_to_2'], ['NULL', '_month_2'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['on', '_day_number_2'], ['june', 'june'], ['twenty', '29'], ['ninth', 'NULL']]"
3859,train,what is american's schedule of morning flights to atlanta,"answer(_departure_time(_flight(intersection(_airline_2(airline_code(aa)),_during_day_2(day_period(morning)),_to_2(city_name(atlanta))))))","[['what', 'answer'], ['is', 'NULL'], [""american's"", 'airline_code(aa)'], ['schedule', '_departure_time'], ['NULL', '_airline_2'], ['of', 'NULL'], ['NULL', '_during_day_2'], ['NULL', 'day_period'], ['morning', 'morning'], ['flights', '_flight'], ['to', '_to_2'], ['atlanta', 'city_name(atlanta)']]"
3860,train,show me the cheapest flight arriving in baltimore on june fourteenth starting from dallas,"answer(argmin_fare(_flight(intersection(_from_2(city_name(dallas)),_to_2(city_name(baltimore)),_day_number_arrival_2(day_number(14)),_month_arrival_2(month(june))))))","[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['cheapest', 'argmin_fare'], ['flight', '_flight'], ['arriving', '_month_arrival_2'], ['NULL', '_to_2'], ['in', '_day_number_arrival_2'], ['baltimore', 'city_name(baltimore)'], ['NULL', 'day_number'], ['on', 'month'], ['june', 'june'], ['fourteenth', '14'], ['starting', 'NULL'], ['from', '_from_2'], ['dallas', 'city_name(dallas)']]"
